"Time (s)","Pressure (hPa)"
-5.150027083E-1,1.012410812E3
5.177802917E-1,1.012413635E3
1.550577292E0,1.012416534E3
2.583382292E0,1.012424774E3
3.616226292E0,1.012429886E3
3.808504292E0,1.012434235E3
4.874610292E0,1.012434464E3
5.940705292E0,1.012438507E3
7.006825292E0,1.012438812E3
8.072982292E0,1.012438812E3
9.139105292E0,1.012436752E3
1.020519929E1,1.012434006E3
1.127132329E1,1.012431717E3
