"Time (s)","Pressure (hPa)"
-5.240204583E-1,1.012243423E3
5.079155415E-1,1.012244568E3
1.539857542E0,1.012245789E3
2.571801542E0,1.012248001E3
3.603728542E0,1.012256470E3
3.797163542E0,1.012257614E3
4.862386542E0,1.012259598E3
5.927550541E0,1.012261658E3
6.992742541E0,1.012265549E3
8.057934541E0,1.012265549E3
9.123117542E0,1.012264709E3
1.018827754E1,1.012263565E3
1.125344854E1,1.012262421E3
