Time (s),Pressure (hPa)
-0.543445875,1012.148438
0.488613125,1012.149887
1.520707125,1012.151337
2.552766125,1012.154541
3.584849125,1012.156143
3.778084125,1012.156296
4.843450125,1012.156296
5.908821125,1012.155685
6.974166125,1012.151947
8.039513125,1012.149582
9.104864125,1012.147293
10.17023712,1012.143478
11.23564312,1012.142029
