Time (s),Pressure (hPa)
-0.58704175,1010.416946
0.41793925,1010.417328
1.42295425,1010.417633
2.42799825,1010.417633
3.43301725,1010.414124
3.78500325,1010.412903
4.85700425,1010.412903
5.92899325,1010.41954
7.00099825,1010.42511
8.07299325,1010.429535
9.14493125,1010.43541
10.21691225,1010.435791
11.28891025,1010.435791
