"Time (s)","Pressure (hPa)"
-5.621804583E-1,1.010282669E3
4.695105417E-1,1.010284348E3
1.501190542E0,1.010286026E3
2.532875542E0,1.010287857E3
3.564617542E0,1.010290222E3
3.758361542E0,1.010291138E3
4.823367542E0,1.010291138E3
5.888378542E0,1.010290070E3
6.953343542E0,1.010289459E3
8.018320542E0,1.010285950E3
9.083300542E0,1.010282288E3
1.014827654E1,1.010281067E3
1.121324354E1,1.010280228E3
