"Time (s)","Pressure (hPa)"
-5.336224167E-1,1.010572128E3
4.990635833E-1,1.010572662E3
1.531765583E0,1.010573196E3
2.564504583E0,1.010575485E3
3.597242583E0,1.010576019E3
3.789659583E0,1.010579300E3
4.855648583E0,1.010579758E3
5.921597583E0,1.010581894E3
6.987593583E0,1.010582733E3
8.053614583E0,1.010584793E3
9.119656583E0,1.010584793E3
1.018573658E1,1.010583801E3
1.125171458E1,1.010581436E3
