"Time (s)","Pressure (hPa)"
-5.519989999E-1,1.011517792E3
4.799170000E-1,1.011520996E3
1.511810000E0,1.011524124E3
2.543711000E0,1.011527023E3
3.575652000E0,1.011535645E3
3.769146000E0,1.011539764E3
4.834360000E0,1.011540833E3
5.899609000E0,1.011543579E3
6.964863000E0,1.011546021E3
8.030091000E0,1.011546478E3
9.095348000E0,1.011546021E3
1.016061900E1,1.011544418E3
1.122583800E1,1.011540756E3
