"Time (s)","Pressure (hPa)"
-5.270327500E-1,1.011768112E3
5.057922500E-1,1.011762238E3
1.538643250E0,1.011756287E3
2.571557250E0,1.011752472E3
3.604402250E0,1.011750565E3
3.796625250E0,1.011750031E3
4.862791250E0,1.011746750E3
5.928924250E0,1.011746750E3
6.995067250E0,1.011746750E3
8.061216250E0,1.011749802E3
9.127319250E0,1.011749802E3
1.019342525E1,1.011743317E3
1.125953825E1,1.011735992E3
