"Time (s)","Pressure (hPa)"
-5.389281251E-1,1.009586105E3
4.928928751E-1,1.009588165E3
1.524681875E0,1.009590302E3
2.556454875E0,1.009594955E3
3.588234875E0,1.009647293E3
3.781884875E0,1.009690781E3
4.846972875E0,1.009706802E3
5.912009875E0,1.009720459E3
6.977064875E0,1.009751205E3
8.042098875E0,1.009764099E3
9.107093875E0,1.009766083E3
1.017208987E1,1.009766617E3
1.123711388E1,1.009779358E3
