"Time (s)","Pressure (hPa)"
-5.388976250E-1,1.009961929E3
4.936733750E-1,1.009965668E3
1.526285375E0,1.009969406E3
2.558958375E0,1.009969406E3
3.591620375E0,1.009965134E3
3.784148375E0,1.009963608E3
4.850066375E0,1.009960098E3
5.916045375E0,1.009959030E3
6.982039375E0,1.009954987E3
8.048054375E0,1.009954300E3
9.114054375E0,1.009953308E3
1.018005638E1,1.009951859E3
1.124599037E1,1.009950104E3
