"Time (s)","Pressure (hPa)"
-5.611019583E-1,1.009643936E3
4.704640417E-1,1.009655304E3
1.502070042E0,1.009666595E3
2.533675042E0,1.009676743E3
3.565297042E0,1.009676743E3
3.759202042E0,1.009660873E3
4.824112042E0,1.009660873E3
5.889003042E0,1.009654083E3
6.953853042E0,1.009652634E3
8.018733042E0,1.009652634E3
9.083626042E0,1.009661713E3
1.014851704E1,1.009676437E3
1.121341804E1,1.009682922E3
