Record Length,2500,Points,-495.999993291E-6,-3.20000005,
Sample Interval,400.00000467E-9,s,-495.599990245E-6,-4.00000000,
Trigger Point,1.2400000E3,Samples,-495.199987199E-6,-3.60000014,
,,,-494.799984153E-6,-4.00000000,
,,,-494.399981108E-6,-4.80000019,
,,,-493.999978062E-6,-4.00000000,
Source,CH1,,-493.599975016E-6,-4.40000010,
Vertical Units,Volts,,-493.199971970E-6,-4.40000010,
Vertical Scale,10.0000001,,-492.799968924E-6,-4.80000019,
Vertical Offset,0,,-492.399965879E-6,-5.59999990,
Horizontal Units,s,,-492.000021040E-6,-5.59999990,
Horizontal Scale,100.0000012E-6,,-491.600017995E-6,-6.00000000,
Pt Fmt,Y,,-491.200014949E-6,-5.59999990,
Yzero,0.0,,-490.800011903E-6,-6.00000000,
Probe Atten,10.0000000,,-490.400008857E-6,-6.40000010,
,,,-490.000005811E-6,-6.00000000,
Note,TBS 1102B - 11:28:34 AM   3/30/2026,,-489.600002766E-6,-6.80000019,
,,,-489.199999720E-6,-6.80000019,
,,,-488.799996674E-6,-7.20000029,
,,,-488.399993628E-6,-7.599999905,
,,,-487.999990582E-6,-7.20000029,
,,,-487.599987537E-6,-7.599999905,
,,,-487.199984491E-6,-7.599999905,
,,,-486.799981445E-6,-8.000000000,
,,,-486.400007503E-6,-8.000000000,
,,,-486.000004457E-6,-8.800000191,
,,,-485.600001412E-6,-8.000000000,
,,,-485.199998366E-6,-8.800000191,
,,,-484.799995320E-6,-8.800000191,
,,,-484.399992274E-6,-8.800000191,
,,,-483.999989228E-6,-9.199999809,
,,,-483.599986183E-6,-9.199999809,
,,,-483.199983137E-6,-9.600000381,
,,,-482.799980091E-6,-9.600000381,
,,,-482.400006149E-6,-9.600000381,
,,,-482.000003103E-6,-10.4000006,
,,,-481.600000057E-6,-10.0000000,
,,,-481.199997012E-6,-10.4000006,
,,,-480.799993966E-6,-10.8000002,
,,,-480.399990920E-6,-10.4000006,
,,,-479.999987874E-6,-11.1999998,
,,,-479.599984828E-6,-10.8000002,
,,,-479.199981783E-6,-10.8000002,
,,,-478.799978737E-6,-11.1999998,
,,,-478.400004795E-6,-11.1999998,
,,,-478.000001749E-6,-11.6000004,
,,,-477.599998703E-6,-11.6000004,
,,,-477.199995657E-6,-12.0000000,
,,,-476.799992612E-6,-12.4000006,
,,,-476.399989566E-6,-12.0000000,
,,,-475.999986520E-6,-12.0000000,
,,,-475.599983474E-6,-12.0000000,
,,,-475.199980428E-6,-12.4000006,
,,,-474.800006486E-6,-12.8000002,
,,,-474.400003441E-6,-12.8000002,
,,,-474.000000395E-6,-12.8000002,
,,,-473.599997349E-6,-12.8000002,
,,,-473.199994303E-6,-13.1999998,
,,,-472.799991257E-6,-13.1999998,
,,,-472.399988212E-6,-13.1999998,
