Record Length,1024,Points,0.0,-22.18969917,
Sample Interval,49.32133865,Hz,49.32133865,-24.18969917,
Trigger Point,0.0,Samples,98.642677307,-46.98970032,
,,,147.9640198,-46.98970032,
,,,197.28535461,-43.38970184,
,,,246.60668945,-45.78969955,
Source,FFT,,295.92803955,-46.98970032,
Vertical Units,dB,,345.24935913,-46.98970032,
Vertical Scale,10.0000001,,394.57070923,-46.98970032,
Vertical Offset,-6.9897,,443.892059326,-43.38970184,
Horizontal Units,Hz,,493.213378906,-46.98970032,
Horizontal Scale,5.05050532E3,,542.534729004,-46.98970032,
Pt Fmt,Y,,591.856079102,-46.98970032,
Yzero,0.0,,641.177429199,-46.98970032,
,,,690.498718262,-46.98970032,
,,,739.820068359,-46.98970032,
Note,TBS 1102B - 11:29:30 AM   3/30/2026,,789.141418457,-46.98970032,
,,,838.462768555,-46.98970032,
,,,887.784118652,-46.98970032,
,,,937.105407715,-45.78969955,
,,,986.426757813,-46.98970032,
,,,1.0357482E3,-46.98970032,
,,,1.0850695E3,-46.98970032,
,,,1.1343908E3,-45.78969955,
,,,1.1837122E3,-45.78969955,
,,,1.2330335E3,-46.98970032,
,,,1.2823549E3,-46.98970032,
,,,1.3316762E3,-43.78969955,
,,,1.3809975E3,-46.98970032,
,,,1.4303189E3,-46.98970032,
,,,1.4796402E3,-45.78969955,
,,,1.5289616E3,-46.98970032,
,,,1.5782829E3,-45.78969955,
,,,1.6276042E3,-46.98970032,
,,,1.6769256E3,-46.98970032,
,,,1.7262469E3,-46.98970032,
,,,1.7755683E3,-45.78969955,
,,,1.8248896E3,-45.78969955,
,,,1.8742109E3,-46.98970032,
,,,1.9235323E3,-46.98970032,
,,,1.9728536E3,-46.98970032,
,,,2.0221750E3,-46.98970032,
,,,2.0714964E3,-45.78969955,
,,,2.1208177E3,-45.78969955,
,,,2.1701390E3,-46.98970032,
,,,2.2194603E3,-46.98970032,
,,,2.2687816E3,-43.78969955,
,,,2.3181031E3,-45.78969955,
,,,2.3674244E3,-46.98970032,
,,,2.4167457E3,-46.98970032,
,,,2.4660670E3,-43.78969955,
,,,2.5153883E3,-45.78969955,
,,,2.5647098E3,-46.98970032,
,,,2.6140311E3,-45.78969955,
,,,2.6633524E3,-45.78969955,
,,,2.7126737E3,-40.98970032,
,,,2.76199500E3,-41.78969955,
,,,2.81131654E3,-43.78969955,
,,,2.86063783E3,-46.98970032,
,,,2.90995912E3,-46.98970032,
,,,2.95928041E3,-46.98970032,
,,,3.00860171E3,-46.98970032,
,,,3.05792324E3,-46.98970032,
,,,3.10724453E3,-46.98970032,
,,,3.15656582E3,-43.78969955,
,,,3.20588712E3,-41.78969955,
,,,3.25520841E3,-43.78969955,
,,,3.30452994E3,-46.98970032,
,,,3.35385123E3,-46.98970032,
,,,3.40317252E3,-45.78969955,
,,,3.45249382E3,-46.98970032,
,,,3.50181511E3,-46.98970032,
,,,3.55113664E3,-46.98970032,
,,,3.60045793E3,-46.98970032,
,,,3.64977923E3,-43.38970184,
,,,3.69910052E3,-46.98970032,
,,,3.74842181E3,-46.98970032,
,,,3.79774334E3,-45.78969955,
,,,3.84706464E3,-46.98970032,
,,,3.89638593E3,-46.98970032,
,,,3.94570722E3,-40.58969879,
,,,3.99502851E3,-41.78969955,
,,,4.04435005E3,-45.78969955,
,,,4.09367134E3,-46.98970032,
,,,4.14299287E3,-45.78969955,
,,,4.19231416E3,-46.98970032,
,,,4.24163546E3,-46.98970032,
,,,4.29095675E3,-46.98970032,
,,,4.34027804E3,-46.98970032,
,,,4.38959933E3,-46.98970032,
,,,4.43892062E3,-41.78969955,
,,,4.48824191E3,-43.78969955,
,,,4.53756320E3,-37.78969955,
,,,4.58688450E3,-43.38970184,
,,,4.63620627E3,-40.98970032,
,,,4.68552757E3,-38.98970032,
,,,4.73484886E3,-33.78969955,
,,,4.78417015E3,-26.58970070,
,,,4.83349144E3,-20.98970032,
,,,4.88281273E3,-10.5896997,
,,,4.93213402E3,9.810300827,
