Record Length,1024,Points,0.0,-26.18970108,
Sample Interval,12.3303347,Hz,12.3303347,-27.78969955,
Trigger Point,0.0,Samples,24.66066933,-46.98970032,
,,,36.99100494,-46.98970032,
,,,49.32133865,-46.98970032,
,,,61.651672363,-46.98970032,
Source,FFT,,73.982009888,-37.38970184,
Vertical Units,dB,,86.312339783,-45.78969955,
Vertical Scale,10.0000001,,98.642677307,-45.78969955,
Vertical Offset,-6.9897,,110.9730148,-43.38970184,
Horizontal Units,Hz,,123.3033447,-46.98970032,
Horizontal Scale,1.2626263E3,,135.6336823,-46.98970032,
Pt Fmt,Y,,147.9640198,-45.78969955,
Yzero,0.0,,160.29435730,-45.78969955,
,,,172.62467957,-46.98970032,
,,,184.95501709,-46.98970032,
Note,TBS 1102B - 11:22:19 AM   3/30/2026,,197.28535461,-46.98970032,
,,,209.61569214,-45.78969955,
,,,221.94602966,-46.98970032,
,,,234.27635193,-45.78969955,
,,,246.60668945,-46.98970032,
,,,258.93704224,-46.98970032,
,,,271.26736450,-45.78969955,
,,,283.59768677,-46.98970032,
,,,295.92803955,-45.78969955,
,,,308.25836182,-45.78969955,
,,,320.58871460,-43.38970184,
,,,332.91903687,-46.98970032,
,,,345.24935913,-46.98970032,
,,,357.57971191,-46.98970032,
,,,369.91003418,-46.98970032,
,,,382.24038696,-46.98970032,
,,,394.57070923,-41.78969955,
,,,406.901031494,-42.98970032,
,,,419.231384277,-43.38970184,
,,,431.561706543,-45.78969955,
,,,443.892059326,-46.98970032,
,,,456.222381592,-46.98970032,
,,,468.552703857,-43.38970184,
,,,480.883056641,-46.98970032,
,,,493.213378906,-46.98970032,
,,,505.543731689,-46.98970032,
,,,517.874084473,-46.98970032,
,,,530.204406738,-46.98970032,
,,,542.534729004,-43.78969955,
,,,554.865051270,-46.98970032,
,,,567.195373535,-46.98970032,
,,,579.525756836,-45.78969955,
,,,591.856079102,-46.98970032,
,,,604.186401367,-46.98970032,
,,,616.516723633,-46.98970032,
,,,628.847045898,-43.38970184,
,,,641.177429199,-45.78969955,
,,,653.507751465,-46.98970032,
,,,665.838073730,-46.98970032,
,,,678.168395996,-46.98970032,
,,,690.498718262,-45.78969955,
,,,702.829101563,-40.58969879,
,,,715.159423828,-41.78969955,
,,,727.489746094,-45.78969955,
,,,739.820068359,-46.98970032,
,,,752.150390625,-46.98970032,
,,,764.480773926,-46.98970032,
,,,776.811096191,-46.98970032,
,,,789.141418457,-46.98970032,
,,,801.471740723,-46.98970032,
,,,813.802062988,-46.98970032,
,,,826.132446289,-45.78969955,
,,,838.462768555,-46.98970032,
,,,850.793090820,-45.78969955,
,,,863.123413086,-46.98970032,
,,,875.453735352,-46.98970032,
,,,887.784118652,-45.78969955,
,,,900.114440918,-46.98970032,
,,,912.444763184,-46.98970032,
,,,924.775085449,-40.58969879,
,,,937.105407715,-40.98970032,
,,,949.435791016,-45.78969955,
,,,961.766113281,-30.18970108,
,,,974.096435547,-21.38969994,
,,,986.426757813,14.6103001,
,,,998.757080078,21.41030121,
,,,1.0110875E3,16.2103004,
,,,1.0234178E3,-18.9897003,
,,,1.0357482E3,-33.78969955,
,,,1.0480785E3,-35.78969955,
,,,1.0604089E3,-45.78969955,
,,,1.0727392E3,-40.58969879,
,,,1.0850695E3,-46.98970032,
,,,1.0973998E3,-46.98970032,
,,,1.1097302E3,-46.98970032,
,,,1.1220605E3,-46.98970032,
,,,1.1343908E3,-46.98970032,
,,,1.1467211E3,-45.78969955,
,,,1.1590516E3,-46.98970032,
,,,1.1713819E3,-46.98970032,
,,,1.1837122E3,-46.98970032,
,,,1.1960425E3,-46.98970032,
,,,1.2083729E3,-43.38970184,
,,,1.2207032E3,-43.78969955,
,,,1.2330335E3,-46.98970032,
,,,1.2453638E3,-46.98970032,
,,,1.2576942E3,-46.98970032,
,,,1.2700245E3,-42.98970032,
,,,1.2823549E3,-43.78969955,
,,,1.2946852E3,-45.78969955,
,,,1.3070156E3,-46.98970032,
,,,1.3193459E3,-46.98970032,
,,,1.3316762E3,-46.98970032,
,,,1.3440065E3,-46.98970032,
,,,1.3563369E3,-45.78969955,
,,,1.3686672E3,-46.98970032,
,,,1.3809975E3,-46.98970032,
,,,1.3933278E3,-46.98970032,
,,,1.4056583E3,-43.38970184,
,,,1.4179886E3,-43.38970184,
,,,1.4303189E3,-46.98970032,
,,,1.4426492E3,-46.98970032,
,,,1.4549796E3,-45.78969955,
,,,1.4673099E3,-46.98970032,
,,,1.4796402E3,-46.98970032,
,,,1.4919705E3,-43.78969955,
,,,1.5043009E3,-43.38970184,
,,,1.5166312E3,-46.98970032,
,,,1.5289616E3,-46.98970032,
,,,1.5412919E3,-43.38970184,
,,,1.5536223E3,-46.98970032,
,,,1.5659526E3,-43.38970184,
,,,1.5782829E3,-45.78969955,
,,,1.5906132E3,-46.98970032,
,,,1.6029436E3,-46.98970032,
,,,1.6152739E3,-45.78969955,
,,,1.6276042E3,-46.98970032,
,,,1.6399346E3,-45.78969955,
,,,1.6522650E3,-46.98970032,
,,,1.6645953E3,-46.98970032,
,,,1.6769256E3,-46.98970032,
,,,1.6892559E3,-46.98970032,
,,,1.7015863E3,-46.98970032,
,,,1.7139166E3,-46.98970032,
,,,1.7262469E3,-46.98970032,
,,,1.7385772E3,-45.78969955,
,,,1.7509076E3,-46.98970032,
,,,1.7632380E3,-46.98970032,
,,,1.7755683E3,-39.78969955,
,,,1.7878986E3,-41.78969955,
,,,1.8002290E3,-46.98970032,
,,,1.8125593E3,-46.98970032,
,,,1.8248896E3,-46.98970032,
,,,1.8372199E3,-45.78969955,
,,,1.8495503E3,-46.98970032,
,,,1.8618806E3,-46.98970032,
,,,1.8742109E3,-46.98970032,
,,,1.8865413E3,-46.98970032,
,,,1.8988717E3,-46.98970032,
,,,1.9112020E3,-46.98970032,
,,,1.9235323E3,-46.98970032,
,,,1.9358626E3,-46.98970032,
,,,1.9481930E3,-46.98970032,
,,,1.9605233E3,-46.98970032,
,,,1.9728536E3,-46.98970032,
,,,1.9851839E3,-32.18970108,
,,,1.9975143E3,-24.58970070,
,,,2.0098447E3,-29.78969955,
,,,2.0221750E3,-46.98970032,
,,,2.0345053E3,-46.98970032,
,,,2.0468357E3,-46.98970032,
,,,2.0591659E3,-46.98970032,
,,,2.0714964E3,-46.98970032,
,,,2.0838268E3,-46.98970032,
,,,2.0961571E3,-46.98970032,
,,,2.1084874E3,-46.98970032,
,,,2.1208177E3,-46.98970032,
,,,2.1331481E3,-46.98970032,
,,,2.1454784E3,-46.98970032,
,,,2.1578087E3,-46.98970032,
,,,2.1701390E3,-46.98970032,
,,,2.1824693E3,-43.78969955,
,,,2.1947997E3,-43.78969955,
,,,2.2071300E3,-45.78969955,
,,,2.2194603E3,-46.98970032,
,,,2.2317906E3,-46.98970032,
,,,2.2441210E3,-46.98970032,
,,,2.2564513E3,-46.98970032,
,,,2.2687816E3,-46.98970032,
,,,2.2811119E3,-46.98970032,
,,,2.2934422E3,-46.98970032,
,,,2.3057726E3,-46.98970032,
,,,2.3181031E3,-46.98970032,
,,,2.3304335E3,-46.98970032,
,,,2.3427638E3,-45.78969955,
,,,2.3550941E3,-45.78969955,
,,,2.3674244E3,-46.98970032,
,,,2.3797548E3,-45.78969955,
,,,2.3920851E3,-43.38970184,
,,,2.4044154E3,-45.78969955,
,,,2.4167457E3,-46.98970032,
,,,2.4290760E3,-46.98970032,
,,,2.4414064E3,-45.78969955,
,,,2.4537367E3,-46.98970032,
,,,2.4660670E3,-46.98970032,
,,,2.4783973E3,-46.98970032,
,,,2.4907277E3,-46.98970032,
,,,2.5030580E3,-46.98970032,
,,,2.5153883E3,-46.98970032,
,,,2.5277186E3,-45.78969955,
,,,2.5400489E3,-46.98970032,
,,,2.5523795E3,-46.98970032,
,,,2.5647098E3,-46.98970032,
,,,2.5770402E3,-45.78969955,
,,,2.5893705E3,-46.98970032,
,,,2.6017008E3,-46.98970032,
,,,2.6140311E3,-45.78969955,
,,,2.6263615E3,-45.78969955,
,,,2.6386918E3,-43.38970184,
,,,2.6510221E3,-46.98970032,
,,,2.6633524E3,-46.98970032,
,,,2.6756827E3,-46.98970032,
,,,2.6880131E3,-45.78969955,
,,,2.7003434E3,-46.98970032,
,,,2.7126737E3,-46.98970032,
,,,2.72500404E3,-46.98970032,
,,,2.73733436E3,-45.78969955,
,,,2.74966468E3,-43.38970184,
,,,2.76199500E3,-45.78969955,
,,,2.77432533E3,-46.98970032,
,,,2.78665565E3,-46.98970032,
,,,2.79898622E3,-46.98970032,
,,,2.81131654E3,-46.98970032,
,,,2.82364686E3,-46.98970032,
,,,2.83597719E3,-46.98970032,
,,,2.84830751E3,-45.78969955,
,,,2.86063783E3,-42.98970032,
,,,2.87296815E3,-45.78969955,
,,,2.88529848E3,-46.98970032,
,,,2.89762880E3,-46.98970032,
,,,2.90995912E3,-45.78969955,
,,,2.92228945E3,-46.98970032,
,,,2.93461977E3,-46.98970032,
,,,2.94695009E3,-46.98970032,
,,,2.95928041E3,-46.98970032,
,,,2.97161074E3,-46.98970032,
,,,2.98394106E3,-41.78969955,
,,,2.99627138E3,-34.98970032,
,,,3.00860171E3,-37.78969955,
,,,3.02093203E3,-46.98970032,
,,,3.03326235E3,-42.98970032,
,,,3.04559292E3,-42.98970032,
,,,3.05792324E3,-46.98970032,
,,,3.07025356E3,-46.98970032,
,,,3.08258389E3,-46.98970032,
,,,3.09491421E3,-46.98970032,
,,,3.10724453E3,-46.98970032,
