"Time (s)","Pressure (hPa)"
-5.457707917E-1,1.010831757E3
4.859232083E-1,1.010835571E3
1.517590208E0,1.010839386E3
2.549242208E0,1.010845795E3
3.580889208E0,1.010845795E3
3.774744208E0,1.010832672E3
4.839730208E0,1.010832672E3
5.904725208E0,1.010835419E3
6.969672208E0,1.010843124E3
8.034607208E0,1.010849838E3
9.099560208E0,1.010865631E3
1.016451521E1,1.010877686E3
1.122941421E1,1.010877686E3
