"Time (s)","Pressure (hPa)"
-5.618467499E-1,1.010998001E3
4.700752501E-1,1.010985413E3
1.501983250E0,1.010972824E3
2.533926250E0,1.010967789E3
3.565833250E0,1.010963745E3
3.759295250E0,1.010954514E3
4.824530250E0,1.010950546E3
5.889754250E0,1.010950546E3
6.954916250E0,1.010951767E3
8.020091250E0,1.010953522E3
9.085276250E0,1.010953522E3
1.015042825E1,1.010949097E3
1.121557625E1,1.010949097E3
