Time (s),Pressure (hPa)
-0.571279542,1010.931168
0.433671458,1010.934448
1.438634458,1010.937119
2.443550458,1010.937653
3.448479458,1010.944519
3.800601458,1010.950089
4.872529458,1010.950851
5.944415458,1010.95108
7.016250458,1010.95108
8.088119458,1010.950546
9.159992458,1010.948257
10.23188846,1010.945587
11.30383446,1010.943832
