Time (s),Pressure (hPa)
-0.528076375,1010.962143
0.503342625,1010.959549
1.534806625,1010.956955
2.566318625,1010.954514
3.597838625,1010.951004
3.791883625,1010.950317
4.856583625,1010.94986
5.921278625,1010.94986
6.985986625,1010.951309
8.050751625,1010.951309
9.115479625,1010.950775
10.18022462,1010.950546
11.24500562,1010.950546
